EmployeeID,Name,Department,Salary
2684,Employee2684,Sales,61785.9
2685,Employee2685,Finance,60102.06
2686,Employee2686,Finance,39969.91
2687,Employee2687,Sales,36952.47
2688,Employee2688,Marketing,62417.7
2689,Employee2689,Marketing,70903.48
2690,Employee2690,IT,86115.79
2691,Employee2691,Marketing,86717.17
2692,Employee2692,Marketing,84876.08
2693,Employee2693,HR,97313.16
2694,Employee2694,Sales,42856.6
2695,Employee2695,Sales,41295.94
2696,Employee2696,HR,69976.48
2697,Employee2697,HR,64726.31
2698,Employee2698,Sales,86421.5
2699,Employee2699,Sales,86174.06
2700,Employee2700,Sales,93324.85
2701,Employee2701,Marketing,61334.99
2702,Employee2702,Marketing,41965.46
2703,Employee2703,IT,91183.09
2704,Employee2704,HR,96492.03
2705,Employee2705,Finance,108481.37
2706,Employee2706,HR,69303.86
2707,Employee2707,Sales,43316.94
2708,Employee2708,HR,43802.56
2709,Employee2709,Marketing,94124.26
2710,Employee2710,HR,78791.03
2711,Employee2711,IT,57712.65
2712,Employee2712,IT,93010.85
2713,Employee2713,IT,39733.88
2714,Employee2714,IT,74969.07
2715,Employee2715,Finance,37152.3
2716,Employee2716,IT,89876.96
2717,Employee2717,Sales,69070.19
2718,Employee2718,HR,103715.02
2719,Employee2719,HR,76807.85
2720,Employee2720,IT,58399.26
2721,Employee2721,IT,74897.5
2722,Employee2722,Sales,48747.52
2723,Employee2723,IT,47208.75
2724,Employee2724,HR,97034.13
2725,Employee2725,Finance,71600.54
2726,Employee2726,HR,111673.14
2727,Employee2727,HR,36438.16
2728,Employee2728,Finance,37861.49
2729,Employee2729,IT,75937.6
2730,Employee2730,Marketing,99279.66
2731,Employee2731,Finance,49868.91
2732,Employee2732,HR,74267.33
2733,Employee2733,IT,35594.78
2734,Employee2734,Marketing,52971.06
2735,Employee2735,Sales,48647.88
2736,Employee2736,Finance,118561.37
2737,Employee2737,Finance,78490.6
2738,Employee2738,HR,45568.24
2739,Employee2739,Finance,106344.14
2740,Employee2740,Finance,37176.61
2741,Employee2741,Finance,62246.14
2742,Employee2742,Marketing,105160.37
2743,Employee2743,Marketing,86709.28
2744,Employee2744,HR,83275.43
2745,Employee2745,Finance,114140.84
2746,Employee2746,Finance,73850.98
2747,Employee2747,Finance,60562.41
2748,Employee2748,Sales,41492.74
2749,Employee2749,Marketing,41819.4
2750,Employee2750,Marketing,57767.77
2751,Employee2751,Finance,49535.65
2752,Employee2752,HR,47190.57
2753,Employee2753,Marketing,41299.21
2754,Employee2754,HR,55288.65
2755,Employee2755,HR,107895.04
2756,Employee2756,Sales,56071.61
2757,Employee2757,Marketing,55635.38
2758,Employee2758,IT,91667.37
2759,Employee2759,Sales,116245.96
2760,Employee2760,IT,60104.23
2761,Employee2761,HR,89925.97
2762,Employee2762,Sales,31624.93
2763,Employee2763,Finance,60390.24
2764,Employee2764,HR,51080.9
2765,Employee2765,HR,46101.64
2766,Employee2766,Finance,36506.39
2767,Employee2767,HR,45998.29
2768,Employee2768,Marketing,44806.89
2769,Employee2769,HR,110313.99
2770,Employee2770,IT,46463.25
2771,Employee2771,HR,30594.67
2772,Employee2772,Finance,33043.34
2773,Employee2773,Sales,84295.77
2774,Employee2774,Finance,54423.26
2775,Employee2775,Finance,84284.97
2776,Employee2776,Sales,58978.48
2777,Employee2777,Finance,50402.42
2778,Employee2778,Finance,101971.68
2779,Employee2779,HR,70259.62
2780,Employee2780,HR,67580.82
2781,Employee2781,Marketing,66909.25
2782,Employee2782,Finance,113373.15
2783,Employee2783,IT,32057.44
2784,Employee2784,IT,105690.92
2785,Employee2785,Finance,110856.64
2786,Employee2786,HR,92696.74
2787,Employee2787,Marketing,59849.59
2788,Employee2788,IT,113966.97
2789,Employee2789,Finance,98699.11
2790,Employee2790,Finance,74861.1
2791,Employee2791,Sales,34188.92
2792,Employee2792,HR,72041.12
2793,Employee2793,IT,95395.25
2794,Employee2794,Marketing,36582.2
2795,Employee2795,Sales,57807.77
2796,Employee2796,HR,30841.93
2797,Employee2797,Sales,74678.11
2798,Employee2798,HR,73341.53
2799,Employee2799,Finance,76388.74
2800,Employee2800,Marketing,52639.52
2801,Employee2801,Finance,55435.16
2802,Employee2802,HR,45611.06
2803,Employee2803,Marketing,94860.77
2804,Employee2804,HR,92037.11
2805,Employee2805,Sales,54907.13
2806,Employee2806,IT,62357.36
2807,Employee2807,HR,37348.01
2808,Employee2808,Marketing,53885.78
2809,Employee2809,Sales,92282.65
2810,Employee2810,Finance,114940.54
2811,Employee2811,Sales,36419.05
2812,Employee2812,IT,49360.63
2813,Employee2813,Finance,67130.14
2814,Employee2814,Marketing,63731.24
2815,Employee2815,Marketing,38252.08
2816,Employee2816,HR,98921.88
2817,Employee2817,IT,59016.34
2818,Employee2818,Marketing,49638.02
2819,Employee2819,HR,80418.74
2820,Employee2820,Sales,113946.94
2821,Employee2821,Finance,57248.07
2822,Employee2822,HR,95292.59
2823,Employee2823,Finance,75664.49
2824,Employee2824,Finance,35947.24
2825,Employee2825,Finance,64129.95
2826,Employee2826,Finance,104821.83
2827,Employee2827,Marketing,78781.67
2828,Employee2828,Marketing,92920.65
2829,Employee2829,Finance,89101.53
2830,Employee2830,Marketing,109363.15
2831,Employee2831,Finance,87010.91
2832,Employee2832,IT,96536.5
2833,Employee2833,Sales,36435.77
2834,Employee2834,HR,44559.17
2835,Employee2835,Sales,75385.52
2836,Employee2836,IT,55221.13
2837,Employee2837,Marketing,58384.31
2838,Employee2838,Sales,100763.65
2839,Employee2839,Sales,113077.47
2840,Employee2840,HR,62959.67
2841,Employee2841,Finance,65178.69
2842,Employee2842,HR,114351.96
2843,Employee2843,Sales,77920.36
2844,Employee2844,IT,71736.51
2845,Employee2845,Finance,117271.37
2846,Employee2846,IT,43754.34
2847,Employee2847,HR,34215.25
2848,Employee2848,Marketing,32489.35
2849,Employee2849,Finance,51985.09
2850,Employee2850,Sales,48700.04
2851,Employee2851,Finance,75748.4
2852,Employee2852,Sales,37186.82
2853,Employee2853,Sales,32209.13
2854,Employee2854,Sales,106238.63
2855,Employee2855,IT,42822.03
2856,Employee2856,IT,86851.98
2857,Employee2857,HR,85488.36
2858,Employee2858,Sales,64330.08
2859,Employee2859,HR,51037.14
2860,Employee2860,Sales,44625.47
2861,Employee2861,IT,115809.83
2862,Employee2862,Sales,45204.22
2863,Employee2863,Finance,117363.35
2864,Employee2864,Sales,33507.25
2865,Employee2865,Finance,119169.69
2866,Employee2866,IT,40893.0
2867,Employee2867,IT,73251.0
2868,Employee2868,Sales,119979.69
2869,Employee2869,Finance,118449.1
2870,Employee2870,Finance,56238.62
2871,Employee2871,Finance,76855.68
2872,Employee2872,IT,100562.86
2873,Employee2873,IT,65334.36
2874,Employee2874,Sales,47372.8
2875,Employee2875,Sales,51065.72
2876,Employee2876,Sales,75313.27
2877,Employee2877,IT,75416.52
2878,Employee2878,IT,33292.82
2879,Employee2879,IT,112973.67
2880,Employee2880,HR,50705.3
2881,Employee2881,Sales,110003.78
2882,Employee2882,IT,117217.54
2883,Employee2883,HR,84881.08
2884,Employee2884,Finance,39602.69
2885,Employee2885,Marketing,65018.44
2886,Employee2886,IT,99989.54
2887,Employee2887,Marketing,59298.86
2888,Employee2888,Finance,81132.47
2889,Employee2889,HR,75959.18
2890,Employee2890,Finance,59375.44
2891,Employee2891,Sales,60684.1
2892,Employee2892,Finance,90085.49
2893,Employee2893,IT,58805.51
2894,Employee2894,Sales,117225.08
2895,Employee2895,Marketing,38493.84
2896,Employee2896,Sales,115015.7
2897,Employee2897,Finance,63863.66
2898,Employee2898,IT,55116.89
2899,Employee2899,Finance,58803.41
2900,Employee2900,Sales,37966.92
2901,Employee2901,HR,34779.94
2902,Employee2902,IT,60517.29
2903,Employee2903,Sales,88683.03
2904,Employee2904,Sales,41030.12
2905,Employee2905,Finance,96597.97
2906,Employee2906,Finance,58298.36
2907,Employee2907,Sales,73583.57
2908,Employee2908,Marketing,41649.38
2909,Employee2909,Sales,43837.55
2910,Employee2910,Finance,35302.69
2911,Employee2911,Finance,68588.25
2912,Employee2912,HR,64895.46
2913,Employee2913,Finance,63149.25
2914,Employee2914,Finance,107763.86
2915,Employee2915,Finance,119370.37
2916,Employee2916,Finance,61473.71
2917,Employee2917,Finance,38350.49
2918,Employee2918,Finance,85930.51
2919,Employee2919,HR,90028.24
2920,Employee2920,Sales,111331.48
2921,Employee2921,Marketing,115688.24
2922,Employee2922,HR,103701.8
2923,Employee2923,Finance,81443.89
2924,Employee2924,HR,76355.29
2925,Employee2925,HR,34367.52
2926,Employee2926,Finance,85292.66
2927,Employee2927,IT,79543.21
2928,Employee2928,Sales,49393.0
2929,Employee2929,IT,118402.13
2930,Employee2930,Marketing,32385.35
2931,Employee2931,IT,49680.1
2932,Employee2932,Sales,42513.46
2933,Employee2933,Finance,116305.41
2934,Employee2934,Sales,91361.41
2935,Employee2935,Sales,34773.35
2936,Employee2936,IT,93793.76
2937,Employee2937,Sales,39116.42
2938,Employee2938,Sales,35263.08
2939,Employee2939,Sales,77315.74
2940,Employee2940,Sales,52047.6
2941,Employee2941,IT,111399.73
2942,Employee2942,IT,111073.44
2943,Employee2943,IT,32939.22
2944,Employee2944,Marketing,113687.81
2945,Employee2945,HR,60606.93
2946,Employee2946,HR,55635.26
2947,Employee2947,Marketing,96841.93
2948,Employee2948,HR,75691.83
2949,Employee2949,Marketing,113931.6
2950,Employee2950,Finance,94488.04
2951,Employee2951,IT,99644.16
2952,Employee2952,Sales,94346.63
2953,Employee2953,IT,114505.51
2954,Employee2954,Finance,87589.17
2955,Employee2955,IT,40177.01
2956,Employee2956,HR,107879.94
2957,Employee2957,Marketing,71009.09
2958,Employee2958,HR,41182.11
2959,Employee2959,IT,60209.05
2960,Employee2960,HR,119560.39
2961,Employee2961,Finance,79804.99
2962,Employee2962,IT,105930.62
2963,Employee2963,Sales,114627.68
2964,Employee2964,Finance,59158.23
2965,Employee2965,Finance,31919.48
2966,Employee2966,Marketing,78337.72
2967,Employee2967,IT,114148.5
2968,Employee2968,HR,30062.05
2969,Employee2969,Finance,54149.87
2970,Employee2970,HR,59357.96
2971,Employee2971,Finance,78883.68
2972,Employee2972,HR,76404.57
2973,Employee2973,Finance,80050.92
2974,Employee2974,HR,90570.59
2975,Employee2975,Marketing,30770.64
2976,Employee2976,Marketing,105008.03
2977,Employee2977,Finance,107924.82
2978,Employee2978,Marketing,34362.15
2979,Employee2979,Finance,89680.66
2980,Employee2980,Marketing,78079.45
2981,Employee2981,IT,85429.57
2982,Employee2982,Finance,109489.4
2983,Employee2983,Sales,43813.83
2984,Employee2984,Marketing,51711.78
2985,Employee2985,HR,36158.47
2986,Employee2986,Marketing,109565.12
2987,Employee2987,IT,51171.26
2988,Employee2988,Marketing,80307.74
2989,Employee2989,Marketing,80309.76
2990,Employee2990,Sales,30274.03
2991,Employee2991,Finance,65344.37
2992,Employee2992,HR,73594.29
2993,Employee2993,IT,83537.81
2994,Employee2994,Sales,85342.55
2995,Employee2995,HR,81622.87
2996,Employee2996,Marketing,101395.35
2997,Employee2997,IT,115011.95
2998,Employee2998,Finance,55291.29
2999,Employee2999,Marketing,83820.73
3000,Employee3000,Sales,51594.05
3001,Employee3001,Marketing,64583.77
3002,Employee3002,Sales,48233.9
3003,Employee3003,HR,111824.12
3004,Employee3004,HR,96381.91
3005,Employee3005,Sales,93271.48
3006,Employee3006,IT,68202.0
3007,Employee3007,Finance,60996.85
3008,Employee3008,HR,64228.68
3009,Employee3009,Sales,44160.15
3010,Employee3010,Sales,34413.82
3011,Employee3011,HR,41509.9
3012,Employee3012,HR,40906.89
3013,Employee3013,IT,95778.87
3014,Employee3014,IT,114950.65
3015,Employee3015,HR,35681.21
3016,Employee3016,Finance,37119.43
3017,Employee3017,Finance,83307.72
3018,Employee3018,Finance,41657.94
3019,Employee3019,HR,119078.74
3020,Employee3020,Sales,95357.04
3021,Employee3021,Sales,106068.22
3022,Employee3022,Finance,79405.17
3023,Employee3023,HR,117881.67
3024,Employee3024,Finance,38762.76
3025,Employee3025,HR,49331.35
3026,Employee3026,IT,49981.18
3027,Employee3027,IT,119079.19
3028,Employee3028,Finance,39687.4
3029,Employee3029,Sales,116665.01
3030,Employee3030,HR,78040.03
3031,Employee3031,IT,87720.44
3032,Employee3032,Marketing,106437.43
3033,Employee3033,HR,88098.66
3034,Employee3034,HR,76258.83
3035,Employee3035,IT,118873.2
3036,Employee3036,IT,66146.89
3037,Employee3037,Finance,84925.3
3038,Employee3038,Finance,94264.04
3039,Employee3039,IT,80323.82
3040,Employee3040,Marketing,112170.48
3041,Employee3041,Marketing,80855.36
3042,Employee3042,IT,31491.43
3043,Employee3043,Sales,42596.38
3044,Employee3044,HR,83936.01
3045,Employee3045,HR,79720.15
3046,Employee3046,Sales,67906.2
3047,Employee3047,HR,49038.86
3048,Employee3048,Marketing,59888.47
3049,Employee3049,HR,108979.32
3050,Employee3050,IT,113433.03
3051,Employee3051,HR,115146.72
3052,Employee3052,IT,66616.36
3053,Employee3053,Marketing,61801.01
3054,Employee3054,Marketing,96892.01
3055,Employee3055,Marketing,70568.64
3056,Employee3056,IT,106129.54
3057,Employee3057,HR,111449.3
3058,Employee3058,IT,66571.23
3059,Employee3059,Sales,88974.76
3060,Employee3060,Marketing,83880.23
3061,Employee3061,IT,107574.6
3062,Employee3062,HR,109066.27
3063,Employee3063,Finance,119355.91
3064,Employee3064,Marketing,108712.19
3065,Employee3065,Sales,109942.97
3066,Employee3066,IT,97636.12
3067,Employee3067,Sales,34852.34
3068,Employee3068,IT,84085.52
3069,Employee3069,HR,60934.26
3070,Employee3070,Marketing,69009.68
3071,Employee3071,IT,67213.48
3072,Employee3072,HR,56870.68
3073,Employee3073,Finance,85972.44
3074,Employee3074,IT,72886.84
3075,Employee3075,Finance,115699.75
3076,Employee3076,HR,76997.78
3077,Employee3077,Finance,85969.62
3078,Employee3078,Finance,66561.36
3079,Employee3079,HR,88762.91
3080,Employee3080,Finance,30176.07
3081,Employee3081,Finance,51524.44
3082,Employee3082,Marketing,86686.43
3083,Employee3083,HR,86122.65
3084,Employee3084,IT,111622.97
3085,Employee3085,HR,71121.05
3086,Employee3086,IT,95992.36
3087,Employee3087,IT,54240.58
3088,Employee3088,Sales,114362.46
3089,Employee3089,IT,92235.4
3090,Employee3090,Sales,85326.32
3091,Employee3091,Finance,33661.53
3092,Employee3092,Marketing,77953.49
3093,Employee3093,Sales,99154.16
3094,Employee3094,IT,85013.13
3095,Employee3095,IT,106036.25
3096,Employee3096,Finance,71987.43
3097,Employee3097,HR,43400.24
3098,Employee3098,HR,116916.65
3099,Employee3099,IT,74988.39
3100,Employee3100,Sales,47056.43
3101,Employee3101,Marketing,104849.53
3102,Employee3102,IT,61516.31
3103,Employee3103,IT,42728.3
3104,Employee3104,Sales,83384.31
3105,Employee3105,Sales,84935.49
3106,Employee3106,IT,52153.58
3107,Employee3107,Finance,38635.43
3108,Employee3108,Finance,56988.3
3109,Employee3109,Sales,71311.55
3110,Employee3110,Sales,51840.9
3111,Employee3111,Marketing,104413.78
3112,Employee3112,HR,47581.21
3113,Employee3113,Finance,35496.38
3114,Employee3114,HR,59161.99
3115,Employee3115,IT,36560.77
3116,Employee3116,Sales,67531.0
3117,Employee3117,Finance,90802.76
3118,Employee3118,Sales,44305.5
3119,Employee3119,Sales,96908.74
3120,Employee3120,IT,102935.11
3121,Employee3121,Marketing,101793.35
3122,Employee3122,IT,63731.25
3123,Employee3123,Sales,41584.53
3124,Employee3124,HR,90059.63
3125,Employee3125,Sales,41663.68
3126,Employee3126,IT,36178.91
3127,Employee3127,IT,118495.16
3128,Employee3128,HR,99264.71
3129,Employee3129,HR,116004.9
3130,Employee3130,IT,43473.31
3131,Employee3131,Sales,116794.56
3132,Employee3132,HR,63126.52
3133,Employee3133,IT,78898.31
3134,Employee3134,HR,119533.19
3135,Employee3135,Marketing,52507.15
3136,Employee3136,IT,92220.11
3137,Employee3137,Sales,53188.51
3138,Employee3138,Finance,93575.12
3139,Employee3139,Sales,43143.63
3140,Employee3140,Finance,100969.09
3141,Employee3141,Sales,116088.78
3142,Employee3142,Marketing,42257.41
3143,Employee3143,Finance,94794.63
3144,Employee3144,Finance,38151.06
3145,Employee3145,Sales,85354.72
3146,Employee3146,Finance,42466.97
3147,Employee3147,Sales,88834.63
3148,Employee3148,HR,43380.46
3149,Employee3149,Sales,115278.6
3150,Employee3150,IT,73675.83
3151,Employee3151,Finance,112272.54
3152,Employee3152,HR,71125.78
3153,Employee3153,IT,34209.11
3154,Employee3154,HR,57607.23
3155,Employee3155,IT,49662.57
3156,Employee3156,IT,76895.25
3157,Employee3157,IT,97581.68
3158,Employee3158,Sales,104327.77
3159,Employee3159,HR,46154.64
3160,Employee3160,Sales,62216.84
3161,Employee3161,Finance,95224.38
3162,Employee3162,Marketing,86282.7
3163,Employee3163,Marketing,58081.38
3164,Employee3164,HR,66232.06
3165,Employee3165,Marketing,69867.52
3166,Employee3166,Finance,47519.47
3167,Employee3167,HR,76691.08
3168,Employee3168,HR,48031.01
3169,Employee3169,HR,84865.27
3170,Employee3170,HR,95254.84
3171,Employee3171,HR,79320.31
3172,Employee3172,Marketing,93165.23
3173,Employee3173,IT,116487.61
3174,Employee3174,Marketing,91451.92
3175,Employee3175,Finance,43422.6
3176,Employee3176,Finance,38782.37
3177,Employee3177,Finance,77036.05
3178,Employee3178,Marketing,46215.32
3179,Employee3179,Finance,57610.72
3180,Employee3180,Finance,66119.58
3181,Employee3181,Finance,93021.96
3182,Employee3182,Marketing,114860.99
3183,Employee3183,HR,60976.35
3184,Employee3184,IT,56634.76
3185,Employee3185,HR,105868.46
3186,Employee3186,Finance,45442.38
3187,Employee3187,HR,52849.65
3188,Employee3188,Marketing,103232.43
3189,Employee3189,Finance,58660.71
3190,Employee3190,HR,56195.58
3191,Employee3191,Marketing,89230.81
3192,Employee3192,HR,40757.7
3193,Employee3193,Sales,90330.41
3194,Employee3194,Sales,96950.16
3195,Employee3195,Finance,47837.92
3196,Employee3196,Finance,52355.96
3197,Employee3197,IT,100909.16
3198,Employee3198,IT,57957.76
3199,Employee3199,Marketing,59404.9
3200,Employee3200,Finance,56348.49
3201,Employee3201,Finance,73980.46
3202,Employee3202,Sales,117061.88
3203,Employee3203,Finance,60560.5
3204,Employee3204,Marketing,115647.94
3205,Employee3205,HR,83769.22
3206,Employee3206,Finance,115746.16
3207,Employee3207,HR,51120.62
3208,Employee3208,HR,116686.33
3209,Employee3209,Marketing,82349.61
3210,Employee3210,Finance,55581.16
3211,Employee3211,Marketing,76751.95
3212,Employee3212,Sales,60540.4
3213,Employee3213,IT,107643.94
3214,Employee3214,Marketing,67531.32
3215,Employee3215,Finance,56603.29
3216,Employee3216,Marketing,39988.66
3217,Employee3217,Sales,100185.92
3218,Employee3218,IT,50566.94
3219,Employee3219,Marketing,57539.7
3220,Employee3220,IT,64608.91
3221,Employee3221,Sales,61986.76
3222,Employee3222,Finance,117219.57
3223,Employee3223,HR,111159.76
3224,Employee3224,HR,115283.63
3225,Employee3225,Finance,105402.54
3226,Employee3226,IT,98625.79
3227,Employee3227,Finance,56606.33
3228,Employee3228,Finance,43786.09
3229,Employee3229,IT,75646.6
3230,Employee3230,Sales,81690.32
3231,Employee3231,Marketing,51965.18
3232,Employee3232,Sales,30989.24
3233,Employee3233,IT,49328.8
3234,Employee3234,IT,84269.0
3235,Employee3235,IT,57891.9
3236,Employee3236,Sales,105719.87
3237,Employee3237,IT,42766.92
3238,Employee3238,Finance,55726.18
3239,Employee3239,HR,82382.14
3240,Employee3240,IT,119143.15
3241,Employee3241,Sales,31323.01
3242,Employee3242,IT,33672.27
3243,Employee3243,Finance,69294.21
3244,Employee3244,Marketing,94822.63
3245,Employee3245,IT,36048.03
3246,Employee3246,Finance,33777.64
3247,Employee3247,Finance,72003.9
3248,Employee3248,Marketing,37216.97
3249,Employee3249,IT,50924.08
3250,Employee3250,Sales,41823.61
3251,Employee3251,Finance,31807.43
3252,Employee3252,Finance,83312.52
3253,Employee3253,Finance,84597.2
3254,Employee3254,Sales,33034.01
3255,Employee3255,IT,65615.12
3256,Employee3256,HR,102617.16
3257,Employee3257,Sales,107428.41
3258,Employee3258,IT,39118.63
3259,Employee3259,Sales,60109.76
3260,Employee3260,Finance,83340.14
3261,Employee3261,IT,47269.35
3262,Employee3262,Finance,41752.26
3263,Employee3263,Marketing,99001.26
3264,Employee3264,Marketing,58640.15
3265,Employee3265,Finance,90773.61
3266,Employee3266,Finance,67921.59
3267,Employee3267,Marketing,96084.09
3268,Employee3268,Sales,114403.95
3269,Employee3269,Finance,44908.83
3270,Employee3270,IT,73993.62
3271,Employee3271,HR,89486.66
3272,Employee3272,Sales,95465.33
3273,Employee3273,HR,48386.52
3274,Employee3274,Finance,86332.06
3275,Employee3275,Finance,109050.92
3276,Employee3276,HR,59135.26
3277,Employee3277,IT,81153.13
3278,Employee3278,Marketing,111292.35
3279,Employee3279,IT,86462.04
3280,Employee3280,Marketing,62554.08
3281,Employee3281,Sales,66444.73
3282,Employee3282,Finance,114747.54
3283,Employee3283,HR,70423.17
3284,Employee3284,IT,119004.9
3285,Employee3285,HR,87567.06
3286,Employee3286,Finance,88697.71
3287,Employee3287,HR,82500.25
3288,Employee3288,IT,103499.91
3289,Employee3289,Finance,53380.57
3290,Employee3290,HR,36876.53
3291,Employee3291,Finance,45953.16
3292,Employee3292,Finance,41365.65
3293,Employee3293,HR,80678.5
3294,Employee3294,IT,54208.64
3295,Employee3295,Marketing,76425.62
3296,Employee3296,Finance,111680.4
3297,Employee3297,Finance,44829.63
3298,Employee3298,Marketing,47924.83
3299,Employee3299,Marketing,47209.65
3300,Employee3300,IT,111425.37
3301,Employee3301,IT,107750.54
3302,Employee3302,Finance,89682.89
3303,Employee3303,Finance,75673.72
3304,Employee3304,Finance,37867.85
3305,Employee3305,Finance,78489.4
3306,Employee3306,HR,44996.08
3307,Employee3307,Marketing,70179.28
3308,Employee3308,Marketing,82099.02
3309,Employee3309,Finance,114545.42
3310,Employee3310,Sales,95574.81
3311,Employee3311,Marketing,117304.51
3312,Employee3312,IT,74797.58
3313,Employee3313,Sales,66576.83
3314,Employee3314,Marketing,105270.58
3315,Employee3315,Marketing,30189.69
3316,Employee3316,Sales,42963.07
3317,Employee3317,HR,63267.44
3318,Employee3318,Finance,43615.1
3319,Employee3319,Finance,92997.81
3320,Employee3320,Finance,31153.25
3321,Employee3321,Marketing,100222.36
3322,Employee3322,Sales,92693.14
3323,Employee3323,IT,38874.15
3324,Employee3324,Sales,119373.1
3325,Employee3325,Sales,46798.07
3326,Employee3326,Marketing,114446.36
3327,Employee3327,IT,39239.34
3328,Employee3328,IT,65198.95
3329,Employee3329,Sales,60762.48
3330,Employee3330,HR,43007.91
3331,Employee3331,Finance,69380.69
3332,Employee3332,HR,79595.91
3333,Employee3333,Marketing,106674.07
3334,Employee3334,HR,36130.3
3335,Employee3335,Marketing,53684.5
3336,Employee3336,HR,80386.23
3337,Employee3337,Sales,97828.79
3338,Employee3338,Finance,37683.74
3339,Employee3339,IT,58329.58
3340,Employee3340,Sales,58024.38
3341,Employee3341,IT,71360.86
3342,Employee3342,Marketing,36858.87
3343,Employee3343,Finance,105658.82
3344,Employee3344,IT,84248.84
3345,Employee3345,IT,45412.78
3346,Employee3346,Marketing,76907.5
3347,Employee3347,IT,101370.84
3348,Employee3348,Finance,80876.28
3349,Employee3349,Sales,119219.97
3350,Employee3350,Sales,30177.89
3351,Employee3351,HR,116242.66
3352,Employee3352,HR,66790.0
3353,Employee3353,HR,78848.73
3354,Employee3354,Finance,96818.73
3355,Employee3355,Sales,95206.24
3356,Employee3356,HR,111833.17
3357,Employee3357,IT,104395.76
3358,Employee3358,Sales,70879.84
3359,Employee3359,Sales,61919.32
3360,Employee3360,Finance,113671.84
3361,Employee3361,Marketing,63339.06
3362,Employee3362,HR,113353.45
3363,Employee3363,HR,74944.0
3364,Employee3364,IT,83972.13
3365,Employee3365,HR,85696.39
3366,Employee3366,HR,88150.86
3367,Employee3367,Finance,39067.55
3368,Employee3368,HR,111380.99
3369,Employee3369,Marketing,45050.24
3370,Employee3370,Finance,83969.65
3371,Employee3371,IT,75804.51
3372,Employee3372,HR,117866.95
3373,Employee3373,Marketing,88288.18
3374,Employee3374,Sales,36500.59
3375,Employee3375,Sales,34141.03
3376,Employee3376,Marketing,58697.73
3377,Employee3377,Sales,42320.26
3378,Employee3378,IT,47985.08
3379,Employee3379,Sales,44808.4
3380,Employee3380,IT,85794.87
3381,Employee3381,Sales,51026.14
3382,Employee3382,Sales,94486.01
3383,Employee3383,HR,72196.74
3384,Employee3384,IT,111992.61
3385,Employee3385,Finance,116082.06
3386,Employee3386,Marketing,48286.4
3387,Employee3387,HR,90048.39
3388,Employee3388,IT,50592.31
3389,Employee3389,HR,93575.71
3390,Employee3390,HR,89277.59
3391,Employee3391,Finance,102512.25
3392,Employee3392,Sales,82201.59
3393,Employee3393,Sales,71708.88
3394,Employee3394,Marketing,63491.67
3395,Employee3395,Finance,51076.52
3396,Employee3396,HR,76905.68
3397,Employee3397,IT,72671.82
3398,Employee3398,Finance,90530.86
3399,Employee3399,Finance,73744.02
3400,Employee3400,Marketing,108714.54
3401,Employee3401,Marketing,89803.22
3402,Employee3402,IT,58144.2
3403,Employee3403,Sales,85678.54
3404,Employee3404,Finance,47525.92
3405,Employee3405,IT,111025.47
3406,Employee3406,Finance,102824.71
3407,Employee3407,Marketing,97222.24
3408,Employee3408,Sales,111387.25
3409,Employee3409,Finance,60879.68
3410,Employee3410,HR,90817.46
3411,Employee3411,IT,39454.54
3412,Employee3412,Sales,51946.96
3413,Employee3413,Finance,62381.26
3414,Employee3414,Marketing,108302.99
3415,Employee3415,Finance,90462.59
3416,Employee3416,Sales,109505.29
3417,Employee3417,Sales,39567.05
3418,Employee3418,IT,70047.91
3419,Employee3419,Finance,73601.93
3420,Employee3420,HR,67989.24
3421,Employee3421,Marketing,51765.67
3422,Employee3422,Marketing,78734.57
3423,Employee3423,Sales,98526.34
3424,Employee3424,HR,117175.93
3425,Employee3425,Finance,86085.49
3426,Employee3426,Marketing,64567.12
3427,Employee3427,IT,34223.77
3428,Employee3428,Finance,102021.52
3429,Employee3429,Finance,95140.2
3430,Employee3430,Sales,108524.16
3431,Employee3431,HR,56239.84
3432,Employee3432,IT,49027.7
3433,Employee3433,Sales,34531.72
3434,Employee3434,Sales,91241.42
3435,Employee3435,Marketing,44976.86
3436,Employee3436,IT,56273.69
3437,Employee3437,Marketing,40436.34
3438,Employee3438,Finance,53441.76
3439,Employee3439,HR,82645.35
3440,Employee3440,Sales,53007.49
3441,Employee3441,HR,79052.44
3442,Employee3442,Marketing,101622.56
3443,Employee3443,IT,100309.08
3444,Employee3444,HR,46827.65
3445,Employee3445,Finance,100796.45
3446,Employee3446,Marketing,105376.12
3447,Employee3447,Sales,50832.51
3448,Employee3448,HR,31282.44
3449,Employee3449,IT,115242.07
3450,Employee3450,HR,47398.85
3451,Employee3451,Sales,30449.19
3452,Employee3452,IT,45274.96
3453,Employee3453,Finance,116511.53
3454,Employee3454,Finance,94097.75
3455,Employee3455,Marketing,31217.0
3456,Employee3456,IT,52502.06
3457,Employee3457,Finance,63028.75
3458,Employee3458,IT,107887.77
3459,Employee3459,Finance,30485.27
3460,Employee3460,Sales,89173.19
3461,Employee3461,Marketing,78828.93
3462,Employee3462,Sales,73917.56
3463,Employee3463,HR,89879.35
3464,Employee3464,Finance,63168.07
3465,Employee3465,Sales,106131.63
3466,Employee3466,Sales,98132.84
3467,Employee3467,IT,63967.11
3468,Employee3468,Sales,73791.39
3469,Employee3469,IT,53442.49
3470,Employee3470,Finance,115953.05
